TARGETID,Redrock_z,best_z,best_quality,Redrock_spectype,best_spectype,all_VI_issues,all_VI_comments,merger_comment,N_VI,DELTACHI2,ZWARN,ZERR,TARGET_RA,TARGET_DEC,FIBER,FLUX_G,FLUX_R,FLUX_Z,FIBERFLUX_G,FIBERFLUX_R,FIBERFLUX_Z,EBV,TILEID
39627640566450418,0.0002,0.00025,4.0,STAR,STAR,,Two objects in spectrum,none,2,473.7155189954137,0,2.323346087323089e-05,36.47349279798915,-5.887511516604833,174,0.11544519,0.5237844,4.115302,0.0897373,0.40714559999999994,3.198887,0.028510393999999998,80605
39627700813434295,0.2979,2.05235,3.5,QSO,QSO,R,Two objects in spectrum and CIII on a noise spike but still higher z is plausible,none,2,38.175445850938566,0,9.020564712112995e-05,37.38575636449147,-3.4375413061643934,3187,0.41299734,0.6675472,1.6617668,0.32156068,0.5197537999999999,1.2938553999999998,0.030571447999999998,80605
39627646572694146,0.5923,1.6544,1.0,GALAXY,GALAXY,S,Two objects in spectrum,No clear lines - may even be an M type star as very red: flux goes negative in blue arm,2,7.975375015288591,4,8.200329753466159e-05,35.98459142450193,-5.712576438162071,596,0.08486549,0.5336604,2.566174,0.06599926,0.41502377,1.9956946,0.02393588,80605
39627646572695713,0.8143,0.81435,3.5,GALAXY,GALAXY,,Two objects in spectrum,none,2,322.7786659151316,0,6.535642956720492e-05,36.034300573834756,-5.69956394052624,563,0.9888800999999999,1.56922,3.9594657,0.7016239000000001,1.1133829,2.8092947,0.02433542,80605
39627646576887150,1.1805,1.1804,4.0,GALAXY,GALAXY,,Two objects in spectrum including a star,Beautiful absorption-line galaxy. There is a faint nearby source but not sure it is contaminating the spectrum.,2,627.74302463606,0,9.7935847495682e-05,36.19555097186325,-5.866410580502621,204,0.8941360999999999,1.6025361,5.049671599999999,0.6385145000000001,1.1443925,3.606038,0.025901016000000002,80605
39627706811292785,0.2597,0.25975,4.0,GALAXY,GALAXY,,Two objects in spectrum,none,2,692.5795218702407,0,5.704742781365521e-05,35.525554759935915,-3.3433114166194313,2041,0.51988435,1.6768627,2.9093814,0.40482822,1.3057544,2.2655032000000004,0.025078095,80605
39627694777832732,0.0693,0.0693,4.0,GALAXY,GALAXY,,possibly two objects in spectrum,none,2,542.4123869142495,0,4.148388643962165e-05,37.2101709457311,-3.857939523555792,3123,0.13321511,0.51630104,0.35899845,0.10369132,0.40187582,0.27943543,0.029113298,80605
39627682723400802,1.0261,0.2938,4.0,GALAXY,GALAXY,S,Two objects in spectrum,Combination of two sources: a red M-type star and a bluer z=0.2938 absorption-line galaxy. I don't know which was the target.,2,52.680831164121635,0,7.210090139240899e-05,37.641675086134796,-4.191788571687351,3677,-0.0011143918,0.041662797,4.7184989999999996,0.0,0.03243196,3.6730652000000004,0.031801607,80605
39627694777835824,0.4369,0.4369,4.0,GALAXY,GALAXY,S,Two objects in spectrum and one appears to be a blue star,Clear emission lines indicate a nearby galaxy but there is a second object in the spectrum: a blue star as revealed by absorption features,2,103.01169782876968,0,1.9735920073722932e-05,37.301327008702955,-3.691255867754601,3285,1.9807376,2.7436783,3.0286994,1.5398831,2.1330156000000002,2.3545992,0.026302086000000002,80605
39627712855281627,0.7213,1.3123,3.5,GALAXY,GALAXY,R,Possibly two objects in spectrum,none,2,7.200190007686615,4,5.167036562249184e-05,36.11364667959414,-3.036401804882958,2902,0.4243048,0.52711254,1.0253516,0.30720976,0.38164574,0.7423861999999999,0.026814055,80605
39627712855282353,0.0005,1.3123,4.0,GALAXY,GALAXY,,broad CIII and MgII suggest a QSO or two objects in spectrum,[OII] identified and resolved,2,46.0951339966141,0,5.35845486437596e-05,36.13777500106915,-3.0454091663035734,2900,0.6023321,1.3936044,2.278241,0.4683241,1.0835526000000002,1.7713735000000002,0.026939765,80605
39627664637561662,0.054000000000000006,0.054000000000000006,4.0,GALAXY,GALAXY,,redshift seems accurate but possibly two objects in spectrum including a star,Many strong lines detected - very clear low-z galaxy identification,2,27576.907724380493,0,1.0466631236722829e-06,36.67471462209971,-5.031834510394673,4864,0.9586106,1.3271651000000002,1.4376094,0.74537295,1.0319445,1.1178211999999998,0.028075064,80605
39627688712871422,0.0205,1.3905,2.5,GALAXY,QSO,CR,possibly two objects in spectrum and z estimations is somewhat degenerate and noisy,One strong emission line; likely MgII; and a weak emission line which could be NeV,2,9.02816545789392,0,0.00010426179044089728,35.290838213493565,-4.073259300643054,1686,0.99836284,1.5074089,0.96161604,0.7775189,1.1739608999999998,0.7489007,0.020591731999999998,80605
39627652578938924,1.4978,1.4980000000000002,2.0,GALAXY,GALAXY,,very strong noise spike at 6000 A and two objects in spectrum,No clear strong lines not impacted by noise spikes,2,27.77772244066,0,9.167381923354968e-05,35.504367074212304,-5.398472918777887,970,0.40591732,1.0897037,1.8218011000000003,0.31504790000000005,0.84576046,1.4139692,0.024241713999999998,80605
39627652578943514,0.4957,3.1881500000000003,3.0,GALAXY,QSO,CR,Broad absorption line quasar (BAL) and possibly two objects in spectrum Broad absorption line quasar (BAL),none,2,154.4121749997139,0,6.496795114699315e-05,35.63509218586175,-5.3786283717572125,751,0.7679326,1.9873653999999998,3.0905516,0.59802204,1.5476466,2.406745,0.023314089,80605
39633338306134806,1.0212,0.0,3.0,QSO,STAR,SRC,Two objects in spectrum,Two objects: the target looks to be swamped by the bright offset star,2,132.61151367425921,0,7.207114643269027e-05,105.75202898490951,56.33316373029057,1523,-0.091523804,0.16354164,4.658079,0.0,0.12707911,3.6195343,0.05762382,80607
39633324628511859,0.6921,0.6921,4.0,GALAXY,GALAXY,R,Two objects in spectrum (z=1.0856) Two objects in spectrum,A second object is unambiguously identified from [OII] to be at z=1.0856: two objects in spectrum,2,479.5856657028198,0,2.486240039209385e-05,105.59164820617626,55.155757508774684,803,0.40500929999999996,0.71484387,1.3743833,0.26039502,0.45959880000000003,0.8836404,0.049129322,80607
39633341686747502,0.3183,0.3183,4.0,GALAXY,GALAXY,,Two objects in spectrum (z=1.6754),none,2,33629.05939420685,0,1.1896501678046305e-06,107.7611003528069,56.566259404877634,3405,0.36851504,0.7199232,0.6651079000000001,0.25583312,0.49979016,0.46173590000000003,0.05372185,80607
39633345000244395,0.6473,0.6473,4.0,GALAXY,GALAXY,,Two objects in spectrum (z=0.6713),none,2,536.3453698158263,0,1.0101581358265773e-05,104.38924360779552,56.6271606438434,1957,0.1765256,0.48468130000000004,0.5802954,0.1372759,0.37691456,0.45126927,0.055255215999999996,80607
39633334938110838,0.0227,2.7627,1.0,GALAXY,GALAXY,S,,Difficult to ID but there are potentially two objects as seen in the imaging with the brighter source spatially offset,2,9.59597839077469,0,4.339599135049157e-05,107.65132187807505,56.00628273720739,4119,0.48267543,0.61741406,0.68295306,0.3755338,0.48036385,0.53135484,0.05581412,80607
39633334929720417,1.1923,1.1923,4.0,GALAXY,GALAXY,,Two objects in spectrum (z=0.366?),none,2,27327.27677345276,0,8.691692506212304e-06,106.57125341674556,55.91099112703046,739,1.0232359,1.3922874,2.1260066,0.79531986,1.0821686000000001,1.6524588,0.0455031,80607
39627817444446329,1.2196,1.2196,3.0,QSO,QSO,,weird continuum shape in blue; potential MgII as only clear feature,Two objects in spectrum; contamination from nearby bright star over QSO spectrum,3,213.5559710338712,0,0.00017854741741722902,150.19591931551713,1.3004187793194426,242,0.5986493,1.7000273000000001,2.5137412999999995,0.46610442,1.3236299999999999,1.9571823,0.020503232,80609
